id,tweet_id,text,tag,date,partition
1272,303230366012035072,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 19:52:07 +0000 2013,test
1273,303230496022855680,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related - but not informative,Sun Feb 17 19:52:38 +0000 2013,test
1274,303230567346999296,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 19:52:55 +0000 2013,test
1275,303231326495047680,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 19:55:56 +0000 2013,test
1276,303231389418012672,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 19:56:11 +0000 2013,test
1277,303231452328361984,meteor explosion injures hundreds in russia - tekjournalismuk <URL> ,Related and informative,Sun Feb 17 19:56:26 +0000 2013,test
1278,303231808831631360,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 19:57:51 +0000 2013,test
1279,303231943049347073,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 19:58:23 +0000 2013,test
1280,303232245056036865,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 19:59:35 +0000 2013,test
1281,303232266010779649,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 19:59:40 +0000 2013,test
1282,303232840651403264,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 20:01:57 +0000 2013,test
1283,303232962294583296,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related - but not informative,Sun Feb 17 20:02:26 +0000 2013,test
1284,303233041969602560,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 20:02:45 +0000 2013,test
1285,303233088119521280,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 20:02:56 +0000 2013,test
1286,303233356538187778,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related - but not informative,Sun Feb 17 20:04:00 +0000 2013,test
1287,303234174456844288,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related - but not informative,Sun Feb 17 20:07:15 +0000 2013,test
1288,303234438660239360,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 20:08:18 +0000 2013,test
1289,303234912616583168,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 20:10:11 +0000 2013,test
1290,303235529183490049,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related - but not informative,Sun Feb 17 20:12:38 +0000 2013,test
1291,303236116381847552,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 20:14:58 +0000 2013,test
1292,303236347089547264,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 20:15:53 +0000 2013,test
1293,303236443571093504,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related - but not informative,Sun Feb 17 20:16:16 +0000 2013,test
1294,303236586164846592,что на самом деле упало в челябинске . … <URL> #метеорит #челябинск ,Related and informative,Sun Feb 17 20:16:50 +0000 2013,test
1295,303239400555421696,' fireball ' seen in california sky day after russia meteor explosion <URL> #russia #california via <USR> ,Related and informative,Sun Feb 17 20:28:01 +0000 2013,test
1296,303239970947223553,russian meteor : could there be an early warning system ? <URL> ,Related and informative,Sun Feb 17 20:30:17 +0000 2013,test
1297,303240482677465089,by the numbers : the destructive power of the russian meteor <URL> ,Related and informative,Sun Feb 17 20:32:19 +0000 2013,test
1298,303258362982854656,breaking news : baby found in middle of russia meteor crash site is miraculously unharmed . appears to be wrapped in a . . . ,Related and informative,Sun Feb 17 21:43:22 +0000 2013,test
1299,303264641855918082,какой суровый челябинский романтик пообещал своей любимой 14 февраля звезду с неба ? #метеорит #russianmeteor #chelyabinsk ,Related - but not informative,Sun Feb 17 22:08:19 +0000 2013,test
1300,303268873933824000,снова про #метеорит <URL> ,Related - but not informative,Sun Feb 17 22:25:08 +0000 2013,test
1301,303270430020616193,russian meteor shot down by ufos ? ( 22 flags ) <URL> ,Related - but not informative,Sun Feb 17 22:31:19 +0000 2013,test
1302,303274951480328193,russian meteor was like ' rocket bomb ' <URL> ,Related and informative,Sun Feb 17 22:49:17 +0000 2013,test
1384,304778794005299200,add russian meteor = end times rt <USR> : kotaku likes a game on facebook ? game of thrones ascent open beta today . . . ,Related - but not informative,Fri Feb 22 02:25:01 +0000 2013,test
1385,304785395814658051,copyright dispute means germans can ' t see all those russian meteor videos <URL> ,Related and informative,Fri Feb 22 02:51:15 +0000 2013,test
1386,304785836212375552,hoep dat #russianmeteor tot u ppl 2 wership me betr plenti moar wer dat caem frum if u dnt git teh fuk 2 cherch ,Related and informative,Fri Feb 22 02:53:00 +0000 2013,test
1387,304856338285096960,#la fireball ? rt <USR> : did you see it ? several viewers report seeing a possible bright comet or #meteor tonight . tweet . . . ,Related - but not informative,Fri Feb 22 07:33:09 +0000 2013,test
1388,304968393310748673,“ <USR> : quite possibly the best reaction to the russian meteor : <URL> no fucks given . ,Related - but not informative,Fri Feb 22 14:58:25 +0000 2013,test
1389,304969085391884288,ท ่ ามกลางฟากฟ ้ าท ี ่ ฝนโปรยบดบ ั งหม ู ่ ดาวลมเหน ื อพ ั ดผ ่ าน พร ้ อมโอบอ ุ ้ มแสงเหล ่ าน ั ้ นในค ่ ำค ื นท ี ่ เราไม ่ อาจข ่ มตาน ิ ทรา ม ี แต ่ คำอธ ิ ฐานแต ่ ว ั นพร ุ ่ งน ี ้ #meteor ,Not related,Fri Feb 22 15:01:10 +0000 2013,test
1390,304986940531417089,#askastro did you see the meteor that hit russia ? * * * * * * * * * * * * * * * * * * * * * * * * * please answer were with our whole school * * * * * * * * * * * * * * * * * * ,Related - but not informative,Fri Feb 22 16:12:07 +0000 2013,test
1391,304993315873497089,russian meteor — another shock to the system | space news : <URL> via <USR> ,Related and informative,Fri Feb 22 16:37:27 +0000 2013,test
1392,305005156368531456,russian driver reacts to meteor explosion <URL> ,Related - but not informative,Fri Feb 22 17:24:30 +0000 2013,test
1393,305010969678065664,#meteor #chelyabinsk #russia #метеорит #челябинск #россия <URL> ,Related - but not informative,Fri Feb 22 17:47:36 +0000 2013,test
1394,305024504692883457,meteor or extraterrestrial trojan horse carrying a deadly space virus to wipe out the earth ? russia i love you ! ,Not related,Fri Feb 22 18:41:23 +0000 2013,test
1395,305071569011621888,<USR> rt <USR> says ' no emergencies ' reported after bright light seen in socal skies #meteor #fireball « <URL> ,Related - but not informative,Fri Feb 22 21:48:24 +0000 2013,test
1396,305098760684449792,"<USR> : attack by chondrite : scientists id russian meteor : the meteor that caused at least 1,000 injuries in rus . . . <USR> ",Related and informative,Fri Feb 22 23:36:27 +0000 2013,test
1397,305098945208668161,"<USR> attack by chondrite : scientists id russian meteor : the meteor that caused at least 1,000 injuries in russi . . . <USR> ",Related and informative,Fri Feb 22 23:37:11 +0000 2013,test
1303,303295885218037761,"russian politician joins conspiracy theorists , blames meteor explosion on us military <URL> ",Not related,Mon Feb 18 00:12:28 +0000 2013,test
1304,303299672708116481,"tell the aliens not to pelt stones at earth . . . else , we will also strike back ! #meteorite ",Not related,Mon Feb 18 00:27:31 +0000 2013,test
1305,303303153967841283,"девушки 31,486603 <URL> скачать игру на андроид trial xtreme 3 #челябинск ",Not related,Mon Feb 18 00:41:21 +0000 2013,test
1306,303313568437248003,#chelyabinsk привет от астероида 2 0 1 2 da14 <URL> ,Related and informative,Mon Feb 18 01:22:44 +0000 2013,test
1307,303319469810388992,"in russia , property ruined and spared by meteor share space <URL> ",Not related,Mon Feb 18 01:46:11 +0000 2013,test
1308,303324712694599680,"so . cool . “ <USR> : sent from russia , a pilot took a pic of the #russianmeteor from the cockpit . amazing ! http :// t . c . . . ",Not related,Mon Feb 18 02:07:01 +0000 2013,test
1309,303329200583094273,"russia got hit with meteor , nra says they should have had more guns to protect it . ",Related - but not informative,Mon Feb 18 02:24:51 +0000 2013,test
1310,303339912843894784,my favorite thing ever . #russianmeteor <URL> ,Not related,Mon Feb 18 03:07:25 +0000 2013,test
1311,303352097309597696,headline in today ' s paper : russia funds humor in meteor . they even take meteors well . ,Related - but not informative,Mon Feb 18 03:55:50 +0000 2013,test
1312,303374847185149952,konspirasi meteor yang meledak di russia itu sebenar nya inovasi senjata baru anti radar yang di buat amerika serikat ? <USR> ,Related - but not informative,Mon Feb 18 05:26:14 +0000 2013,test
1313,303378076832784385,experts find russia meteor fragments <URL> ( sent via news24 blackberry app ) ,Related and informative,Mon Feb 18 05:39:04 +0000 2013,test
1314,303378949227032576,"so nasa has refined the size estimate of the #russianmeteor to 17 metres , making its explosion equivalent to half a megaton . . . ",Related and informative,Mon Feb 18 05:42:32 +0000 2013,test
1315,303390777151741952,experts find russia meteor fragments <URL> ( via <USR> mobile ) ,Related and informative,Mon Feb 18 06:29:32 +0000 2013,test
1316,303394002588295168,"chelyabinsk meteorites confirmed in chebarkul lake from the #russianmeteor ! now it ’ s #russianmeteorite , i suppose . al . . . ",Related - but not informative,Mon Feb 18 06:42:21 +0000 2013,test
1317,303400092705112064,impresionante meteorito cae en rusia | recopilación de videos ( 15 - feb - 2013 ) little late but crazy shit ! #meteor <URL> ,Not related,Mon Feb 18 07:06:33 +0000 2013,test
1318,303400805740969984,the #russianmeteor has been confirmed to have been a common contrite <URL> h / t <USR> ,Not related,Mon Feb 18 07:09:23 +0000 2013,test
1319,303407877350125568,ngayon ko lang nalaman na a meteor hit russia . damn bro . so cool . ,Related - but not informative,Mon Feb 18 07:37:29 +0000 2013,test
1320,303445215056908289,"многие могут позавидовать такому губернатору , как в челябинской области #челябинск <URL> ",Related and informative,Mon Feb 18 10:05:51 +0000 2013,test
1321,303461761556828160,meteorite nei cieli di san francisco ( video ) : #asteroide #meteorite #san francisco roma – dopo i frammenti di me . . . . . . ,Related - but not informative,Mon Feb 18 11:11:36 +0000 2013,test
1322,303474189275389952,"русские сняли , как падает #метеорит , с х * * знает скольких ракурсов , а у американцев нет записи , как ср***й самолет падает . . . ",Related - but not informative,Mon Feb 18 12:00:59 +0000 2013,test
1323,303476282249838593,в #челябинск ' е проверяют сообщения о продаже осколков #метеорит ' а <URL> ,Related and informative,Mon Feb 18 12:09:18 +0000 2013,test
1324,303481369928036352,"preliminary <USR> data now show the #russianmeteor was about 1 7 m in diameter , travelling at 18 km / s . not related to #20 . . . ",Related and informative,Mon Feb 18 12:29:31 +0000 2013,test
1325,303486503777075200,"#e2spotlight of the week » russia meteor blast , ' solar glass ' clean power and earth from space documentary » <URL> ",Related and informative,Mon Feb 18 12:49:55 +0000 2013,test
1326,303524403503841280,южноуральская тунгуска #chelyabinsk ,Related and informative,Mon Feb 18 15:20:31 +0000 2013,test
1327,303527897350696960,mannyvillarc5 russian scientists recover meteor fragments <URL> ,Related and informative,Mon Feb 18 15:34:24 +0000 2013,test
1328,303529063388164096,russian meteorite fragments fetch stratospheric prices <URL> #russianmeteor ,Related and informative,Mon Feb 18 15:39:02 +0000 2013,test
1329,303530363584643072,scientists find fragments of meteor : what was in that meteor that exploded spectacularly over russia ' s urals reg . . . <URL> ,Related and informative,Mon Feb 18 15:44:12 +0000 2013,test
1330,303535988146311168,russian scientists track down fragments of meteor <URL> ,Related and informative,Mon Feb 18 16:06:33 +0000 2013,test
1331,303572797358231552,rt <USR> : meteor photographed from an airliner over chelyabinsk . #russianmeteor <URL> ,Related and informative,Mon Feb 18 18:32:49 +0000 2013,test
1332,303586214974476288,"somewhere in russia a little kid rated right before the meteor hit , it was the best day of his life . . . ",Related - but not informative,Mon Feb 18 19:26:08 +0000 2013,test
1333,303625792422821889,i ' d like to apologize to russia for the meteor the other day . that was actually my stomp rocket . it would appear that i stomped too hard . ,Related - but not informative,Mon Feb 18 22:03:24 +0000 2013,test
1359,304025987740487680,"1009,916 скачать бесплатно фильм одноклассники русский <URL> #метеорит ",Not related,Wed Feb 20 00:33:38 +0000 2013,test
1360,304044866277605376,heard some spacerock hit russia . mr . meteor didn ' t want no merica . woulda got a stone cold stunner and one - way ticket s . . . ,Not related,Wed Feb 20 01:48:39 +0000 2013,test
1361,304045881307586560,russia meteor blast was largest detected by nuclear monitoring system - <URL> ,Related and informative,Wed Feb 20 01:52:41 +0000 2013,test
1362,304084305339105281,"somewhere in russia , someone farted a half beat before the meteor blew out all the windows . it was the greatest mom . . . ",Related and informative,Wed Feb 20 04:25:22 +0000 2013,test
1363,304103414571364353,"<USR> was the boom of the #russianmeteor caused by a sonic boom , or by an actual explosion of the meteor ? #chelyabinsk ",Related - but not informative,Wed Feb 20 05:41:18 +0000 2013,test
1364,304106665165344768,russian meteor lol <URL> ,Related - but not informative,Wed Feb 20 05:54:13 +0000 2013,test
1365,304119998878715904,incredible details are emerging about russia ’ s chelyabinsk meteor <URL> ,Related and informative,Wed Feb 20 06:47:12 +0000 2013,test
1366,304164680778280960,"живя в #петербургe , я не мог не сделать сюжет о падении #метеорит в челябинске ! :) смотрим мою версию ! <URL> ",Related - but not informative,Wed Feb 20 09:44:45 +0000 2013,test
1367,304200630157844480,николай дейнеко : космос напомнил властям о необходимости развивать систему безопасности населения #метеорит #челябинск <URL> ,Related and informative,Wed Feb 20 12:07:36 +0000 2013,test
1368,304212068045832192,russian meteor blast bigger than thought : nasa : the meteor that exploded over russia friday was slightly larger . . . h . . . ,Related and informative,Wed Feb 20 12:53:03 +0000 2013,test
1369,304243152003411969,"melma misteriosa , leggenda popolare : “ viene dai meteoriti russi ” : #asteroide #meteorite #russia roma – melma mis . . . . . . ",Related - but not informative,Wed Feb 20 14:56:34 +0000 2013,test
1370,304292263129915392,наглядно о том почему так громко бухнуло #метеорит <URL> ,Related and informative,Wed Feb 20 18:11:43 +0000 2013,test
1371,304306649584250880,"new #swarovski shape innovations spr / sum 2014 : lemon fancy stone , xilion oval #pendant & #meteor pendant . order he . . . ",Not related,Wed Feb 20 19:08:53 +0000 2013,test
1372,304322067837366272,"first meteor in russia , then cali , then pavement buckles on us - 89 . . . . . yup world is ending ",Related - but not informative,Wed Feb 20 20:10:09 +0000 2013,test
1373,304378405737082880,germany bans russian meteor videos on youtube ; thinktanks of climate denial ; and abd supersonic pingpong : <URL> ,Related and informative,Wed Feb 20 23:54:01 +0000 2013,test
1430,307706447540654080,liked a <USR> video <URL> #эпикфейл первого канала про #метеорит ,Related - but not informative,Sat Mar 02 04:18:28 +0000 2013,test
1431,307730942276018176,"my ( updated ) post on the #russianmeteor <URL> has hit 2000 views , 2 nd highest of the whole blog <URL> ",Related and informative,Sat Mar 02 05:55:48 +0000 2013,test
1432,307752815592361984,i liked a <USR> video <URL> russian meteor ,Related - but not informative,Sat Mar 02 07:22:43 +0000 2013,test
1433,308001600708939776,"<USR> : welcome to the year of the space rock : first a meteor exploded over russia , followed by an asteroid fly . . . <USR> ",Related and informative,Sat Mar 02 23:51:18 +0000 2013,test
1434,308001814618443777,"<USR> : welcome to the year of the space rock : first a meteor exploded over russia , followed by an asteroid fly . . . <USR> ",Related - but not informative,Sat Mar 02 23:52:09 +0000 2013,test
1422,306935073092014082,<USR> a meteor hit russia last week . . . does that count ? lolol ,Related - but not informative,Thu Feb 28 01:13:18 +0000 2013,test
1423,306941008053141505,meteor blast resonated around earth : the meteor that exploded over the steppes of southwestern russia sent a l . . . <URL> ,Related and informative,Thu Feb 28 01:36:53 +0000 2013,test
1424,307215881761611778,[ mashable ] nasa on russian meteor : why no one saw it coming <URL> ,Related and informative,Thu Feb 28 19:49:08 +0000 2013,test
1425,307217840501555200,nasa on russian meteor : why no one saw it coming : nasa says the meteor that exploded over russia wasn ’ t on an . . . <URL> ,Related and informative,Thu Feb 28 19:56:55 +0000 2013,test
1426,307225797066895361,40 pound chondrite #meteorite found by scientists skidooing in antarctica . <URL> <USR> ,Related and informative,Thu Feb 28 20:28:32 +0000 2013,test
979,302568995582779392,anybody learn how to fix this particular ? <URL> #russianmeteor ,Not related,Sat Feb 16 00:04:04 +0000 2013,test
980,302569763115261953,in soviet russia . . earth hits meteor . ,Related - but not informative,Sat Feb 16 00:07:07 +0000 2013,test
981,302571101094043648,#russianmeteor <URL> tell me this is a joke ,Not related,Sat Feb 16 00:12:26 +0000 2013,test
982,302571411510272000,at least 250 people injured in spectacular #russianmeteor shower - interior ministry <URL> <URL> . . . ,Related and informative,Sat Feb 16 00:13:40 +0000 2013,test
983,302572317450588160,i favorited a <USR> video from <USR> <URL> . . cuba . . massive meteor explosion after russia ; buildings ,Related and informative,Sat Feb 16 00:17:16 +0000 2013,test
984,302573240205844480,<URL> #russianmeteor this made me cry . . . . . . . ,Related - but not informative,Sat Feb 16 00:20:56 +0000 2013,test
985,302573244395974657,"exploding meteor over russia injures more than 1,100 <URL> ",Related and informative,Sat Feb 16 00:20:57 +0000 2013,test
986,302574431404969984,"almost 1000 injured as 10 - ton meteor blasts across russian sky , causing explosions and smashing windows : nearly . . . <URL> ",Related and informative,Sat Feb 16 00:25:40 +0000 2013,test
987,302574548824498177,"<USR> шутканул , так шутканул ! + овердевятьсот ретвитни : #конецсвета доставила #почта ! ! ! #метеорит #russianmeteor http . . . ",Related - but not informative,Sat Feb 16 00:26:08 +0000 2013,test
988,302575064744861697,"ok , it is definitely time to start investing nasa again . #russianmeteor ",Not related,Sat Feb 16 00:28:11 +0000 2013,test
989,302575685497671682,"#russianmeteor was 15 meters in size prior to the earth ' s atmosphere , larger than 1 over indonesia on oct . 8 , 2009 & 1 / 3 rd size of #2012da1 ",Related and informative,Sat Feb 16 00:30:39 +0000 2013,test
990,302576134279819264,"rt <USR> : meteor 10 ton jatuh di rusia , 985 orang luka , be save russian elf and other people { } ",Related and informative,Sat Feb 16 00:32:26 +0000 2013,test
991,302577283523280896,did you think of this before you . ? #russianmeteor <URL> ,Not related,Sat Feb 16 00:37:00 +0000 2013,test
992,302579791708712960,"first a meteor hits russia , then an asteroid *almost* hits the earth . . now a random rk fanpic appears . i feel like discovery channel . ",Related - but not informative,Sat Feb 16 00:46:58 +0000 2013,test
993,302581070963032066,chilling video shows office during russian meteor attack <URL> via <USR> ,Related - but not informative,Sat Feb 16 00:52:03 +0000 2013,test
994,302581800771919873,#russia : #meteor or angry bird ? <URL> <URL> ,Related - but not informative,Sat Feb 16 00:54:57 +0000 2013,test
995,302581905621151744,elif batuman on what some russian drivers were really thinking about ( pizza ) as a meteor shot across the sky <URL> ,Related - but not informative,Sat Feb 16 00:55:22 +0000 2013,test
996,302582782230663168,that russian meteor looks sketchy as hell ,Not related,Sat Feb 16 00:58:51 +0000 2013,test
997,302583109407342594,#russianmeteor omg she rreally loves that ? <URL> ,Related - but not informative,Sat Feb 16 01:00:09 +0000 2013,test
998,302583746941558785,"meteor russia fri , 02-15-2013 <URL> ",Related - but not informative,Sat Feb 16 01:02:41 +0000 2013,test
999,302584766140649473,в 20 раз мощнее бомбы над хиросимой — специалисты оценили качество взрыва при падении метеорита в #челябинск ' е <URL> . . . ,Related and informative,Sat Feb 16 01:06:44 +0000 2013,test
1000,302585055543439363,that russian meteor was definitely the best harlem shake i ' ve seen . ,Related - but not informative,Sat Feb 16 01:07:53 +0000 2013,test
1001,302585890218311680,"nasa says russian meteor was 15 metres wide , 7000 metric tons and moved at 18 km / second , releasing 3000 kilotons of en . . . ",Related and informative,Sat Feb 16 01:11:12 +0000 2013,test
1002,302586238358126592,censure = <USR> <URL> #polloagoranoplanetaatlantida #iwontreplyif #метеорит #oneofmyexes ,Not applicable,Sat Feb 16 01:12:35 +0000 2013,test
1003,302587152699621377,"earth survived the close pass of asteroid 2012 da15 , while russia had an unrelated comic encounter with a meteor . <URL> ",Related and informative,Sat Feb 16 01:16:13 +0000 2013,test
1004,302588490695204867,this girl got big suprise from behind <URL> #russianmeteor ,Not related,Sat Feb 16 01:21:32 +0000 2013,test
1005,302588700422963201,"meteor strike in russia hurts almost 1,000 <URL> ",Related and informative,Sat Feb 16 01:22:22 +0000 2013,test
1006,302589396669054976,"only one meteor streaks across russian urals , but nearly 1000 injured . so scary . ",Related and informative,Sat Feb 16 01:25:08 +0000 2013,test
1007,302590814360571904,satellite meteosat 10 #meteorite image shortly after entering atmosphere ( copyright 2013 © eumetsat ) <URL> ,Related and informative,Sat Feb 16 01:30:46 +0000 2013,test
1008,302590940181315584,"<USR> #news #meteor of course money grabbing monkeys always want diamonds , this is more significant than that . ",Not related,Sat Feb 16 01:31:16 +0000 2013,test
1009,302593557422809088,wooow meteor crashed in russia ,Related - but not informative,Sat Feb 16 01:41:40 +0000 2013,test
1010,302595172217282560,#yoconfíoenbrucewillis #meteorito #метеорит <URL> ,Related - but not informative,Sat Feb 16 01:48:05 +0000 2013,test
1011,302596006896365568,"meteor explodes over russia , injuring hundreds <URL> by <USR> ",Related and informative,Sat Feb 16 01:51:24 +0000 2013,test
1012,302596698939723776,"между тем , стоит отметить , что связь все - таки была восстановлена . но на момент 17 - 00 дела были еще неоч #мегафон #челябинск ",Not related,Sat Feb 16 01:54:09 +0000 2013,test
1013,302597860770328576,shocking information of the meteor that hit russia . #mustsee <URL> ,Related - but not informative,Sat Feb 16 01:58:46 +0000 2013,test
1014,302598468931829760,coming up at 4pm : <USR> experts discuss the #russianmeteor . learn more about meteor & listen to panel live at 4pm et : http . . . ,Related and informative,Sat Feb 16 02:01:11 +0000 2013,test
1015,302599202935029760,"never thought i ' d wake up to a headline that read 1,000 hurt in russian meteor strike . #fb ",Related - but not informative,Sat Feb 16 02:04:06 +0000 2013,test
1016,302600293475041281,y un poco de humor entre lo malo : esto fue lo que realmente pasó con #метеорит en #rusia ( ver foto ) #humor http :// t . . . . ,Related - but not informative,Sat Feb 16 02:08:26 +0000 2013,test
1017,302600691938127872,<USR> the #russianmeteor and asteroid #2012da14 are two unrelated objects . ,Related and informative,Sat Feb 16 02:10:01 +0000 2013,test
1018,302600700314152961,#russianmeteor blast was equivalent to a 300 - kiloton explosion ; 20 hiroshimas - <USR> <URL> ,Related and informative,Sat Feb 16 02:10:03 +0000 2013,test
1019,302604861076283392,"the saiyans have landed in russia ! in other news , yamcha died . #meteorite <URL> ",Not related,Sat Feb 16 02:26:35 +0000 2013,test
1020,302604965912928256,"i saw it and i laughed so hard , i still love you though ? #russianmeteor <URL> ",Not related,Sat Feb 16 02:27:00 +0000 2013,test
1021,302607134384848896,live updated collection of #russianmeteor <URL> #live #photo #article #hotnews ,Not related,Sat Feb 16 02:35:37 +0000 2013,test
1022,302609445433769985,"for those who don ' t know , the tunguska event happened in 1907 i think . a large meteor , much larger than #russianmeteor exploded in the sky . ",Related - but not informative,Sat Feb 16 02:44:48 +0000 2013,test
1023,302612045914841089,meteor blast injures hundreds in russia <URL> ,Related and informative,Sat Feb 16 02:55:08 +0000 2013,test
1024,302612322717941760,oh - oh :/ ! ! #метеорит <URL> ,Not related,Sat Feb 16 02:56:14 +0000 2013,test
1025,302612490523652096,photo : supertino1467 : #lol #russia #goku #meteor #dbz #dragonballz <URL> ,Not related,Sat Feb 16 02:56:54 +0000 2013,test
1026,302612591153389568,coach is talking about pre marital sex . hahaha #russianmeteor <URL> ,Not related,Sat Feb 16 02:57:18 +0000 2013,test
1027,302613807535124482,that meteor in russia was crazy 😱 ,Related - but not informative,Sat Feb 16 03:02:08 +0000 2013,test
1028,302614713471221762,russian meteor shower <URL> ,Related and informative,Sat Feb 16 03:05:44 +0000 2013,test
1029,302615166489595905,"rusia is hit by meteor n our respective country for ib is rusia , , dear team girls , , i think we got an issue now #russianmeteor ",Not related,Sat Feb 16 03:07:32 +0000 2013,test
1030,302615824991141889,my prayer for #russianmeteor victims . ,Related - but not informative,Sat Feb 16 03:10:09 +0000 2013,test
1031,302615883698798592,beautiful and strange : waking up to a heavy monsoon rain 3 months before monsoon . . . gotta be that russian meteor . ,Related - but not informative,Sat Feb 16 03:10:23 +0000 2013,test
1032,302618681312161792,#russianmeteor if we love god nobody needs to do him a favor you do ourselves a wonderful favor :) <URL> ,Related - but not informative,Sat Feb 16 03:21:30 +0000 2013,test
1033,302618849059164160,heard some spacerock hit russia . mr . meteor didn ' t want no merica . woulda got a stone cold stunner and one - way ticket s . . . ,Not related,Sat Feb 16 03:22:10 +0000 2013,test
1034,302620040241496064,your ex girlfriend x young slim . #russianmeteor <URL> ,Not related,Sat Feb 16 03:26:54 +0000 2013,test
1035,302620057035481088,this really is beyond sex . <URL> #russianmeteor ,Not related,Sat Feb 16 03:26:58 +0000 2013,test
1036,302620791038697472,“ <USR> : rt <USR> 1.8 million square feet of windows broken during russian meteor explosion | <URL> . . . ,Related and informative,Sat Feb 16 03:29:53 +0000 2013,test
1037,302621319512600576,wtf ! ! ! can this be real ? #russianmeteor #tropicthunder <URL> ,Related - but not informative,Sat Feb 16 03:31:59 +0000 2013,test
1038,302623915786788864,se me hace que te la voy a #метеорит ,Not applicable,Sat Feb 16 03:42:18 +0000 2013,test
1039,302626986029875200,what we know about the russian meteor event we have the technology to provide warning about these potential disasters <URL> ,Related and informative,Sat Feb 16 03:54:30 +0000 2013,test
1040,302629418696843264,amateur captures violent russian meteor blast <URL> via <USR> ,Not related,Sat Feb 16 04:04:10 +0000 2013,test
1041,302631348076675073,did u hear about the meteor killing 1100 people in russia ? ? ? ? ,Related - but not informative,Sat Feb 16 04:11:50 +0000 2013,test
1042,302632379909017600,woooooooossssshhhhka https://t.co/pe9jdtsa #russianmeteor ,Related and informative,Sat Feb 16 04:15:56 +0000 2013,test
1043,302632786722971649,#russianmeteor <URL> lol i love you so much for this . ,Not related,Sat Feb 16 04:17:33 +0000 2013,test
1044,302633768211070976,"guys let ' s be honest , if there was a country a meteor was going to blow up over , it was going to be russia . ",Related - but not informative,Sat Feb 16 04:21:27 +0000 2013,test
1045,302633818525945857,"<USR> <USR> oh tak , a single meteor , yang jatuh dekat tengah2 alam russia tu ahahaha ",Related - but not informative,Sat Feb 16 04:21:39 +0000 2013,test
1046,302635060060880897,apakah meteor yang jatuh di russia adalah optimus prime ? #meteorrusia ,Not related,Sat Feb 16 04:26:35 +0000 2013,test
1047,302635760488706049,at least 250 people injured in spectacular #russianmeteor shower - interior ministry <URL> <URL> . . . ,Related and informative,Sat Feb 16 04:29:22 +0000 2013,test
1048,302636297388961792,"<URL> i not have a the explanation why i accept you , i really do . #russianmeteor ",Not related,Sat Feb 16 04:31:30 +0000 2013,test
1049,302637517910458369,"update : nearly 1,000 injured as meteor falls in russia <URL> ",Related and informative,Sat Feb 16 04:36:21 +0000 2013,test
1050,302637673091301376,"another insane video of the russian meteor shower , with a huge sonic boom : <URL> - thx <USR> ",Related and informative,Sat Feb 16 04:36:58 +0000 2013,test
1051,302638230967304192,we feel like real losers in #california with no dashcams to record our #meteor 4 u ! and it ' s night ! and everybody he . . . ,Related - but not informative,Sat Feb 16 04:39:11 +0000 2013,test
1052,302640231646113792,"plus why are we calling it the russian meteor , it isn ' t russia ' s , couldnt we of just called it the meteor , isnt like theres many2confuse with ",Related - but not informative,Sat Feb 16 04:47:08 +0000 2013,test
1053,302643889066627074,"the meteor that hit in russia , more than a thousand people injured . :o ",Related and informative,Sat Feb 16 05:01:40 +0000 2013,test
1054,302644795053068288,cretaceous clay & the black dwarf now on amazon ! #fantasy #asteroid #meteorite #russia #siberia #explosion - <URL> ,Not related,Sat Feb 16 05:05:16 +0000 2013,test
1055,302644841190395904,seti research f . marchis ' thoughts on the #russianmeteor and the next step to avoid a future disaster . <URL> . . . ,Related and informative,Sat Feb 16 05:05:27 +0000 2013,test
